,control0,perturbed0
TNPO1P1,-0.015918606892228127,-0.0004961815041800346
NDUFB4P7,0.0,0.0
MTND1P12,0.0,-0.0007477343041197552
KRT41P,0.0,0.0
RPS15AP10,0.04338427260518074,0.1139688732723395
RAB6C-AS1,0.0039329808205366135,0.010717941028997303
TPI1P4,-0.002712226239964366,-0.0006887669364611308
FDPSP1,0.001880513853393495,-0.00027670016667495157
OFD1P10Y,0.0,-7.438159567148735e-05
MTCO3P5,0.0,-0.0013079236379174594
UBE2Q2P4Y,-0.004700845573097467,-0.004017377174992968
GBP1P1,0.5343260169029236,0.4870265637834867
SNRPFP3,0.0,0.0
GAPDHP16,0.0,-0.004048886410115907
SSXP5,0.0,0.0
AIFM1P1,0.010531059466302395,0.008005064725875855
PCDH8P1,0.000615886237937957,0.001625846395715295
MTND1P34,0.014479551464319229,0.015255868805979844
IGKV6D-21,0.00919929426163435,0.0002923242437342811
MKRN2OS,-0.35686737298965454,-0.3804380444188913
SP3P,-0.0028903617057949305,-0.004868833876389545
PAWRP1,-0.004758003633469343,-0.0023396910100321596
STIP1P3,0.010575109161436558,0.009682738203749371
OR5BE1P,0.0,0.0
C2CD4D,-0.03780839592218399,-0.03933174011617666
MTCO3P20,0.010672613978385925,0.003145640498648087
UBE2D3P2,-0.0016138763166964054,-0.0006249696242358975
FAM197Y8,-0.011013118550181389,-0.009436876775240913
CCT4P2,-0.03810713812708855,-0.012033411736289659
RPL35P5,0.0025067750830203295,0.004227793311777835
DRAXINP1,-0.0090058334171772,-0.006013045109769639
TRIM53AP,-0.0014286355581134558,-0.002355943448007262
IPPKP1,0.0,0.0
CDY20P,0.0,0.0
ZNF469,-0.09219681471586227,-0.09661197206005454
RBMY2UP,0.0,0.0
PPIAP17,-0.0005106950411573052,-0.0006390193882301295
TBL1YP1,-0.0005213762051425874,0.0005467714751527335
MTND2P28,-0.027289308607578278,-0.08830046926935514
HNRNPA3P15,-0.0020851180888712406,-0.0030303269657451894
PGAM1P2,0.008736453019082546,0.008274303794678417
SNRPEP5,-0.0030989034567028284,-0.002646107421120784
SBDSP1,-0.01060973759740591,0.037942113168537614
EIF2S2P5,0.0031070380937308073,-0.0007369041598091525
RNF19BPY,-0.002570929704234004,-0.0001132735051214695
TAF13P2,-0.000482964504044503,-0.0006858959209542566
RPL14P5,-0.0014429079601541162,-0.002130244079550418
YWHAZP8,0.0,0.0
RPL23AP27,-0.0009369580075144768,-0.0013733557187758077
FCF1P6,0.0,0.0
CCNT2P1,-0.0027162572368979454,-0.0021385249584758032
IPO7P2,-0.008066852577030659,-0.008408971747849136
TSPY5P,0.0029077893123030663,0.002344696950361443
TREML5P,0.0,0.0002974693464542118
LAGE3P1,-0.030089274048805237,-0.018378258248170215
HNRNPA1P35,0.012304794043302536,0.009744896894941728
SLC26A6,-0.2712182402610779,-0.32979708140095076
EIF4A1P13,-0.0009338827221654356,0.00013425023789750403
RPL30P1,0.0,0.0
NMNAT1P2,0.0,-0.0007365685218246653
MTND6P15,0.0,-0.00021678314757688592
NPM1P18,-0.004101100377738476,-0.004274215581366055
RPS17P17,0.0,0.0
LINC00431,-0.05669562518596649,-0.05387889239160965
CROCCP1,-0.002275788225233555,-0.00465440253901761
SIRPAP1,-0.013811341486871243,-0.014892877374465267
DDX39AP1,0.0,0.0
LSM3P3,0.007030538748949766,0.004816915555481197
MTND4P23,0.0,0.0010699714310855293
RABEPKP1,0.0,-0.0007484821340767667
MRPS11P1,0.0,-0.001188783057781014
DNAJC19P5,0.01670466735959053,0.01677203390863724
RBMY2KP,0.0,0.0
GRPEL2P2,0.0038724560290575027,0.005241933254243728
GTF3AP5,0.005155694205313921,0.008515561336510775
RPL7P45,-0.00414371769875288,-0.006424251689099947
SFTPA3P,-0.0007693663355894387,-0.00010247266509395554
FAM229A,-0.1558547466993332,-0.15072133912860106
ERCC6,0.002223075833171606,0.08832265849535664
RPS18P1,-0.0016791947418823838,-0.0017024205066263677
NIPA2P1,0.0,0.0001611131332538207
PCNPP2,0.0,0.0
SERBP1P2,0.0,0.0
BMS1P11,-0.0944153293967247,-0.09551356692487994
TRAPPC2P8,0.0,0.0
FRG2B,0.0024959996808320284,-0.0018212405654291315
HSPE1P13,-0.005344560835510492,-0.007422552793286741
MTND2P9,-0.0032916744239628315,-0.003589870578434784
MORF4L1P7,0.0,0.0006892120824583495
RPS27P16,0.0024595139548182487,0.004161235511613389
RPL7P59,-0.002312517026439309,-0.0035952844222871742
RIMKLBP2,-0.0018388424068689346,0.012650000769644976
NOL7,-0.19534629583358765,-0.1900235502126937
CACYBPP1,0.0,-0.004161679728107022
BANF1P5,0.0,-0.0004562111260990302
C5orf67,-0.015174881555140018,-0.007121095309654872
RIOK3P1,-0.0005800838116556406,-0.0004350464383605868
NTF4,-0.03457103297114372,-0.02979270422947593
MTND4P3,0.0,0.0
ELFN1,0.12839071452617645,0.1476491358674442
MTND1P23,-0.22237809002399445,-0.4597767909367879
PIGBOS1,0.015633966773748398,0.015344211416959297
OR7E19P,-0.0026667704805731773,0.00155228596025457
HMGB1P26,0.0,0.00046819084630745543
SNRPEP7,-0.0005086649907752872,-0.0005483890983062641
