,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-0.33510544384658353,0.12219360842240991,0.3981587540546069,-0.061598101453937605,-0.12459324422405829,-0.06769821025350928,0.025360885234179783,0.015025561041460623,-0.021130263713351773,-0.04311113330370065,0.0956226263600459,-0.0018099419195603949,-0.005631095964602176,-0.032974183280461436,-0.0033151872173482603,-0.015587714140348154,-0.006683283080184231,0.0034584192230230084
1,-0.06533711781037568,0.16359027339713214,0.06051381285124578,0.0191300982016043,0.017856594475378844,0.009473026842652527,-0.1444334890078443,-0.02513962297766775,-0.0682261613099379,0.01549470268536712,-0.08135428166664621,0.011585171451477588,-0.037149189626736884,0.06494493814927753,-0.05368095599857643,0.020326996364468667,0.013401433275461738,-0.019666937049081283
2,-0.14131612541702268,-0.21789253310476467,-0.07981861309547145,0.13668846986147956,0.19268903455198075,-0.077135173112899,0.03543538811068263,-0.03314014800067273,-0.009791984652373874,-0.07870495660631636,0.06520812803789497,0.02557161015640195,0.028056611372845413,0.03655847392343871,0.005913785345244387,0.0359152495028969,0.03204123223191542,-0.06060063233678037
3,-0.08183425712587082,0.04079515923095348,0.04634703219991616,-0.12718210239921254,-0.12771126468777466,-0.04089869460274449,-0.06688588094356199,-0.012620310457080234,9.207099110212976e-05,0.009412312255464827,-0.13094595903418843,-0.01827529839028974,0.032223987999590885,-0.044990743413117394,0.01887333609199694,-0.00015553499975363795,0.002505246226788893,0.01696773860632609
4,0.17727528088749536,0.10437564757139813,-0.011419481464818037,0.07756958751452497,0.02143004891012296,0.12293400167252475,0.02337957401174574,-0.029146881877204676,0.0014265247547814975,-0.006644701026742796,-0.057592782986747394,-0.052466826583931134,0.02813367007079843,0.04104930495651186,0.04387579548130285,0.012471625853982106,0.005418038179249778,-0.03308270009234933
5,-0.03496103584834067,-0.20921083071382862,-0.22420159704022993,-0.044812629983471866,0.10605269641445586,-0.10072699105648515,-0.05511616737497827,0.011335673872674088,-0.027220334004922655,0.046268266482727916,-0.06227764906629463,0.01917562517806105,0.017057947659261746,-0.006930151452294774,-0.01282719653259237,-0.007011467461042124,0.013881631665198934,0.06974779351856535
6,0.09934476708789818,0.546833062386232,-0.23362173744169099,-0.12808701513724505,0.00853193299336502,-0.23901623444054138,-0.008304551888776901,-0.04064684902597929,-0.07329603283427892,-0.0036659605223911726,-0.04296516599967802,-0.018030083887842583,0.038378915859939695,-0.03231343258529114,0.01621587377794983,0.028088921741712434,0.013590914416037221,0.013040449299177529
7,-0.04600432081846961,0.16063674566357,-0.09813283207890917,0.06949523615758786,0.08792378605734691,-0.04172569362465772,-0.002657860187249298,0.012915711288685362,-0.007517827894013872,-0.022526390355684343,0.029020773350129224,0.05221083217530141,-0.058407391725445304,-0.025875600744514716,-0.07063258746883748,-0.0053817500071299375,-0.03356285286123776,-0.01577208619251648
8,0.054927560049832895,-0.0320123150233193,-0.09263758887722259,0.019978845309233235,0.0027865805162663095,-0.015011949368595796,0.011871971653049726,-0.021589602435754054,0.025953078452892086,-0.07468194218537007,-0.0475531181940295,-0.07517529794092252,-0.0030348564957109764,0.07299283220526949,-0.1322157964020409,0.018535252492683632,-0.0321479130336142,-0.0010351437052677742
9,0.29970117411533953,-0.06461837978723846,-0.04025563676889571,0.06926862643842993,0.09898791342179414,0.04483767003516411,0.043899902167647546,0.03290310636873242,-0.060380667482028375,0.0058471494346200616,-0.08205951882101953,0.004628483749841813,0.02536004985515538,0.012645355903674846,-0.04468197209470184,-0.04310979676389303,-0.002642617575295355,0.172543016121933
10,0.0004783690520680576,-0.13717900826885793,-0.023384196966815957,0.08474620923890043,0.105114327211046,-0.02533540703631207,-0.022518371025098526,0.006520156955115676,0.026053771761925693,0.024028373066457335,0.013011930965647804,-0.0010811872050957758,-0.022470010353555406,0.06633976982721014,-0.01958648155081685,-0.007793970050887915,0.0007605684877164703,0.036780976952528056
11,-0.14056034598658768,0.04173550621188889,-0.11787229412386739,-0.015759903795009456,-0.012094923918760811,-0.04491965348084556,0.004888485039643395,-0.011318118452724278,0.017510851199366947,0.026496961161185304,0.06516202076847598,-0.0237070822451934,-0.031000575286968916,0.011347716877435663,0.0721591528933558,0.015297524461590927,0.0361775045439805,-0.10500527556206944
12,-0.008718903527151904,0.12811765420191615,0.03663991997717615,0.03990448151427623,-0.008473611359948932,0.0008172094186503303,-0.0093856492793855,-0.014902171534654719,0.07448069738803977,-0.021491936996900673,0.07532787862319675,0.05311229626793848,0.010692729725393384,-0.013744411189014061,0.03581861205756052,0.03393350039344003,-0.019524436796640086,-0.005570247466068578
13,-0.1275691132158622,0.03485741373340168,0.004339408386167725,-0.06488979548389864,-0.09976409016331135,-0.08433684469517413,-0.04476733999731407,0.00016702786643663962,0.027688736406236817,0.02427953588657561,-0.038757379521776096,-0.049958363076223616,-0.02121199308016983,0.024542134171000502,0.0211530395759926,-0.002103142171741853,0.03286922414160509,-0.012417650771213809
14,0.08351159010827691,-0.04579264620876058,0.13031646066893912,0.055410730362837564,0.020178126752588413,0.055748566896742534,0.029573726160273695,-0.0248659486186861,-0.020880450287653684,-0.030578687789799035,0.05252020937517589,0.02960743814117328,-0.0034588888992402337,0.09132923109185959,-0.05931253178155228,0.004671073382436687,0.059169736226979,-0.02813745022162701
15,0.13520208442527343,0.18740464278125737,0.05395916534940075,0.04961952432631806,-0.005343406240945086,-0.0035340345209538774,0.02929261258882334,0.0056149169454697495,0.020434293773146404,-0.002052628960821268,0.06397947738605853,0.004465836361820673,0.028116098289900415,-0.00607420844381195,0.022033402383105503,0.024132435433814377,-0.013027577059218332,-0.07738741171422106
16,0.08771482579836876,0.09257609607692416,-0.11530718192526246,-0.001684850466474896,0.00668304001958608,-0.008048351231771828,0.05715907952844979,-0.007766450457962481,-0.04364283025509884,-0.015187310918261499,-0.011382488701357418,0.025427188741673802,0.010351691604075536,-0.013600745918567305,0.041307114347763296,0.019124677039585643,0.0133588291760302,0.012602018223415229
17,0.07782865787971568,0.06531801599370687,0.06884945344109376,0.018665559915450873,0.027657718010289715,-0.09486775028863505,-0.010419898383919858,0.007339434472113902,-0.028196941497743825,0.02446399792093722,0.02112555685161887,-0.03132057478262761,0.016435012223600533,0.042043223271392156,-0.02539486143348905,-0.008216337445245862,0.009735710117008143,0.005145383991287368
18,5.4967047010465234e-05,0.017205150706812906,0.06928166405365435,-0.04378928233140598,-0.008310382844238916,-0.04104466672657061,0.04114967340635029,0.00507238599460847,-0.02064614421565287,0.0022619010641591886,-0.04213978076959754,-0.011624715564189316,0.015181623519383021,-0.023541406237233168,-0.01668079524811141,-0.017026763846345314,0.017390730936822824,0.008223587003199494
